CreditScoreScaled,Germany,Spain,GenderCoded,AgeScaled,Tenure,BalanceScaled,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalaryScaled,Exited
0.558,1,0,1,0.22972972972972974,7,0.6251434197845029,2,1,0,0.15907874201986288,0
0.528,0,0,1,0.43243243243243246,4,0.5464548175715487,1,1,0,0.6358352722685016,1
0.176,1,0,1,0.17567567567567569,8,0.3124722471980556,1,1,0,0.2246486039416764,0
0.604,0,0,0,0.8378378378378378,4,0.0,2,1,1,0.943047511037304,0
0.758,1,0,1,0.16216216216216217,6,0.2537660609532739,1,1,0,0.7255682417670887,0
0.584,0,0,1,0.2702702702702703,3,0.0,2,0,0,0.8573431262685586,0
0.912,1,0,0,0.5540540540540541,0,0.5392481465283374,1,1,0,0.9141419005515026,0
0.788,0,1,1,0.24324324324324326,2,0.6130155873247182,1,1,1,0.43605039281251357,0
0.248,0,1,1,0.25675675675675674,3,0.0,2,0,0,0.2858459982928369,0
0.418,0,0,1,0.4189189189189189,2,0.5861733742173963,1,1,0,0.6027038082136843,1
0.712,0,1,1,0.32432432432432434,9,0.0,2,1,1,0.1435275068769067,0
0.556,0,1,0,0.05405405405405406,3,0.0,1,1,0,0.427114289414639,0
0.158,0,0,1,0.08108108108108109,4,0.3815961691856642,1,1,0,0.23081789310879186,0
0.35,0,1,0,0.527027027027027,2,0.5817713877375471,1,1,1,0.3222146715011283,0
0.66,0,0,0,0.16216216216216217,8,0.5637418363766739,1,1,1,0.08134471842060916,0
0.798,0,0,1,0.2972972972972973,1,0.5551672792726322,1,1,0,0.9143065162723041,1
0.826,0,0,0,0.17567567567567569,4,0.0,2,0,0,0.2519897650225596,0
0.768,0,0,1,0.16216216216216217,3,0.0,2,1,0,0.5381947475983956,0
0.732,0,0,1,0.22972972972972974,4,0.5756475467788535,1,1,0,0.6706693989275976,0
0.488,0,0,1,0.22972972972972974,2,0.0,2,1,0,0.5173949612187964,0
0.588,0,0,0,0.3783783783783784,9,0.3803985514596783,1,1,0,0.5437992828315104,1
0.642,1,0,1,0.22972972972972974,1,0.5773210150782734,1,1,1,0.895089081007236,0
0.628,1,0,1,0.10810810810810811,7,0.4633121758718849,2,1,1,0.47571323061352355,0
0.612,0,0,1,0.43243243243243246,7,0.0,2,0,1,0.3606937462527671,0
0.634,0,1,0,0.2972972972972973,1,0.5839106626917726,1,1,0,0.09576569562393206,0
0.626,1,0,1,0.35135135135135137,2,0.4664387839700175,2,0,1,0.723412085854199,0
0.468,1,0,0,0.16216216216216217,8,0.4464514257561706,1,1,0,0.8888871387217478,1
0.552,0,1,0,0.25675675675675674,6,0.43152727866521423,1,1,0,0.027934467741669324,0
0.27,0,0,1,0.14864864864864866,7,0.7258875107419113,1,1,0,0.5841404354115817,1
0.618,1,0,0,0.1891891891891892,3,0.6015340332004918,2,0,1,0.8732880490086803,0
0.598,0,0,1,0.20270270270270271,2,0.0,2,1,0,0.009997954804683847,0
0.91,0,1,0,0.28378378378378377,5,0.6587221528868554,1,1,0,0.07049808256688513,1
0.732,1,0,0,0.28378378378378377,10,0.45955435531613653,1,1,0,0.21759988078861528,1
0.584,1,0,0,0.2972972972972973,6,0.5161557427559532,2,0,1,0.4304793607789543,1
0.618,0,0,1,0.17567567567567569,4,0.47167461498012997,1,0,0,0.8078902035144356,0
0.39,0,1,0,0.3918918918918919,5,0.0,2,1,1,0.19481140448912868,0
0.386,0,0,1,0.05405405405405406,8,0.0,2,0,0,0.6379391231862642,0
0.736,0,0,0,0.0945945945945946,7,0.0,2,1,0,0.15185720236282563,0
0.98,0,0,0,0.33783783783783783,7,0.0,2,1,0,0.45453025763960453,0
0.56,1,0,0,0.21621621621621623,9,0.42621707482906707,2,1,0,0.6913831770934125,0
0.586,1,0,1,0.5540540540540541,3,0.678886674665399,1,1,1,0.1608164079669608,0
0.608,1,0,0,0.1891891891891892,1,0.4564038331260314,1,1,1,0.6307184836151851,0
0.464,0,0,1,0.28378378378378377,5,0.0,2,1,1,0.6494687742679425,0
0.618,0,1,1,0.1891891891891892,3,0.4288359070409823,2,1,1,0.5120752031819038,0
0.824,0,1,1,0.28378378378378377,2,0.32392885095299057,1,1,1,0.09354938396616874,0
0.436,0,1,0,0.1891891891891892,7,0.6751729357525201,1,1,0,0.3096527718397106,0
0.64,0,1,1,0.0945945945945946,6,0.0,2,1,1,0.39177421443747873,0
0.526,0,0,0,0.36486486486486486,1,0.7486784375281613,2,1,1,0.7361337507731988,0
0.378,0,0,1,0.16216216216216217,0,0.0,2,1,0,0.8049172695992467,0
1.0,0,1,0,0.527027027027027,8,0.5052900163568403,2,1,1,0.6614977230325495,0
0.344,0,1,1,0.21621621621621623,9,0.5039348446215752,1,1,0,0.871267906085031,1
0.774,0,0,1,0.3108108108108108,1,0.4063830856584042,1,1,1,0.6177374939306703,0
0.34,0,0,1,0.5405405405405406,3,0.0,2,0,1,0.16390785319998055,0
0.712,0,1,1,0.13513513513513514,3,0.0,2,0,1,0.9077471398518558,0
0.586,1,0,0,0.36486486486486486,2,0.6012119502384414,1,0,1,0.011543002356725066,1
0.596,0,0,0,0.43243243243243246,9,0.40867417523983546,1,1,1,0.9477485599874788,0
0.186,1,0,0,0.14864864864864866,9,0.39469256222715765,2,1,0,0.05464931900996545,0
0.58,0,0,1,0.6756756756756757,9,0.0,2,1,1,0.9975042616569882,0
0.556,0,1,0,0.20270270270270271,3,0.0,1,1,1,0.940998215329564,0
0.38,1,0,0,0.32432432432432434,9,0.3478360875525198,2,1,0,0.8628877057759017,0
0.22,1,0,0,0.22972972972972974,8,0.40950056654476724,2,1,1,0.9467305127639689,0
0.572,1,0,1,0.21621621621621623,2,0.15984780912441382,2,0,1,0.26752844896687633,0
0.486,0,0,0,0.14864864864864866,2,0.6068815828769362,1,1,0,0.16998053314091494,0
0.902,0,1,1,0.32432432432432434,4,0.5657582726118003,1,1,1,0.05293860563683832,0
0.58,1,0,0,0.7702702702702703,1,0.4237095228584642,2,0,1,0.5671401118806846,0
0.522,1,0,1,0.17567567567567569,0,0.42999454479705285,2,1,1,0.9174696183485523,0
0.904,1,0,1,0.17567567567567569,1,0.4982649329853408,1,1,1,0.9383221597662577,0
0.734,1,0,1,0.22972972972972974,7,0.23304031529295421,2,1,1,0.8623214016938618,0
0.838,0,0,0,0.28378378378378377,8,0.0,1,0,1,0.10503213056846927,0
0.79,1,0,1,0.36486486486486486,10,0.46724799698554903,3,1,1,0.6119056369883323,1
0.444,0,1,1,0.22972972972972974,4,0.6073791155604253,1,1,0,0.6406215793608289,0
0.558,0,1,0,0.16216216216216217,2,0.13556751269011255,1,1,0,0.0978045903383773,0
0.674,0,1,0,0.28378378378378377,2,0.0,3,0,0,0.9407849449622439,1
0.266,0,0,0,0.43243243243243246,9,0.0,2,1,1,0.5550963116977671,0
0.68,0,0,1,0.24324324324324326,7,0.4048779725664711,2,1,0,0.6188769527489875,0
0.284,1,0,0,0.16216216216216217,10,0.30757057576643965,2,0,1,0.7335132505154242,0
0.718,1,0,1,0.13513513513513514,8,0.49699748611079503,2,1,0,0.7262682086139226,0
0.71,1,0,1,0.35135135135135137,3,0.4222230627582697,1,1,0,0.41229992464280335,0
0.42,0,0,0,0.6486486486486487,9,0.0,1,1,1,0.0795921510504253,0
0.522,0,1,1,0.3783783783783784,6,0.0,2,1,0,0.22939565728527073,0
0.76,0,1,1,0.5945945945945946,2,0.0,2,1,1,0.932480901926134,0
0.718,0,1,0,0.36486486486486486,2,0.0,2,0,1,0.8146331474655829,0
0.388,0,0,0,0.04054054054054054,10,0.643791110566047,2,1,0,0.046260367865131116,0
0.724,1,0,0,0.14864864864864866,7,0.5866886830425851,1,1,1,0.42464465356441533,0
0.804,1,0,1,0.2702702702702703,3,0.7297875005744364,1,1,1,0.3577618662582276,0
0.596,0,1,1,0.3783783783783784,9,0.5070146209562616,2,1,0,0.387008809341292,1
0.412,0,1,1,0.2702702702702703,8,0.0,2,0,0,0.002029343802333123,1
0.488,0,1,0,0.08108108108108109,0,0.388119893618959,1,1,1,0.35700204369517285,0
0.59,1,0,0,0.25675675675675674,2,0.545739865935209,2,0,1,0.7670165500805326,0
0.414,0,0,1,0.20270270270270271,3,0.2172338179218503,1,1,1,0.001797521663318847,0
0.394,1,0,1,0.1891891891891892,8,0.6206777022495469,1,1,0,0.3389244172818504,0
0.702,0,0,0,0.28378378378378377,9,0.0,2,0,1,0.729486265938397,0
0.532,0,0,0,0.6486486486486487,1,0.5414246477524002,1,1,0,0.9192324366977046,1
0.51,0,0,1,0.4594594594594595,1,0.2524919579897958,1,1,0,0.5444312931884995,0
0.486,1,0,0,0.2702702702702703,4,0.5161435067122273,1,1,1,0.7703720205279604,0
0.802,0,1,1,0.4594594594594595,8,0.0,2,0,1,0.8964869645051102,0
0.186,0,1,1,0.24324324324324326,6,0.2807435082507005,2,0,1,0.2846564346895128,0
0.67,0,0,1,0.06756756756756757,8,0.0,2,1,1,0.5611908437255757,0
0.736,0,0,1,0.24324324324324326,9,0.0,1,1,0,0.22951336852669427,0
0.376,0,1,0,0.4189189189189189,9,0.5637111067684892,1,0,0,0.8689213319872048,1
0.522,0,1,0,0.25675675675675674,4,0.0,2,1,0,0.6284834201666258,0
0.636,1,0,1,0.25675675675675674,10,0.6096431025042878,2,1,1,0.7979463538767951,0
0.374,1,0,0,0.3108108108108108,3,0.5512450891913924,1,1,0,0.5338004279408682,0
0.718,0,1,1,0.06756756756756757,10,0.0,2,0,0,0.6479548796910104,0
1.0,0,0,1,0.2702702702702703,1,0.0,2,1,1,0.4000135512941485,0
0.79,0,1,0,0.17567567567567569,3,0.4955352191003128,1,1,1,0.7022667664761985,0
0.686,1,0,0,0.3108108108108108,9,0.72324775369952,3,1,1,0.9396789893434823,1
0.89,0,1,1,0.22972972972972974,8,0.0,2,1,0,0.8357987187776431,0
0.552,0,1,1,0.10810810810810811,8,0.0,2,0,0,0.9571370565889041,0
0.274,1,0,0,0.581081081081081,5,0.43989187004173685,1,0,0,0.056869781064091615,1
0.412,0,0,0,0.28378378378378377,9,0.3570706735950043,1,1,1,0.47447791264065714,0
0.586,0,0,0,0.3783783783783784,6,0.0,2,0,0,0.5339010375490858,0
0.51,0,0,0,0.13513513513513514,6,0.0,2,0,0,0.7975608670628044,0
0.812,1,0,0,0.5675675675675675,3,0.46203974689484484,1,1,0,0.4676077065359741,1
0.472,0,0,0,0.2702702702702703,2,0.0,2,1,0,0.43582602138504223,0
0.37,1,0,1,0.2972972972972973,7,0.4454258699219273,1,1,0,0.04058757611351883,1
0.656,0,0,0,0.22972972972972974,4,0.0,1,1,0,0.6275936351921608,0
0.492,0,0,1,0.28378378378378377,9,0.0,1,1,0,0.244783426817261,0
0.596,0,0,1,0.10810810810810811,9,0.6493626555706343,1,1,0,0.491830269790765,0
0.284,1,0,1,0.28378378378378377,10,0.49652291095559953,2,1,0,0.7429361003975878,0
0.704,0,0,1,0.36486486486486486,0,0.32201751715208354,1,1,1,0.13732926494480222,0
0.272,1,0,0,0.2972972972972973,9,0.2843389122651352,1,1,0,0.3809395297250887,0
0.436,1,0,1,0.2972972972972973,1,0.39570899084963146,1,0,0,0.6730110725574292,1
0.538,1,0,1,0.527027027027027,3,0.5498104429571385,1,1,1,0.3623166512401934,1
0.748,1,0,1,0.3108108108108108,2,0.5097391135978756,2,0,1,0.9982646842773485,0
0.396,1,0,0,0.20270270270270271,0,0.40289011367125194,1,1,0,0.21371175947302964,0
0.39,1,0,0,0.25675675675675674,8,0.45737327055777904,1,1,0,0.6802592647597846,1
0.666,0,0,1,0.20270270270270271,8,0.0,1,0,0,0.36779942484507266,0
0.824,0,0,0,0.44594594594594594,3,0.3957263285663115,1,0,1,0.4278761121687121,0
0.554,1,0,0,0.16216216216216217,4,0.31834048637038254,2,1,0,0.6491385427308307,0
0.332,0,0,1,0.22972972972972974,10,0.4148640190923733,2,0,0,0.5983292404424622,0
0.9,0,0,0,0.2702702702702703,2,0.6703531700859101,2,1,0,0.34023499244177813,0
0.228,1,0,0,0.32432432432432434,3,0.34149024410668094,1,1,1,0.8205441619674678,0
0.552,0,0,0,0.22972972972972974,3,0.0,1,0,0,0.40093218902405175,0
0.88,0,0,0,0.17567567567567569,9,0.0,2,1,0,0.4206160188297982,0
0.368,0,0,0,0.21621621621621623,7,0.48446594392169345,2,1,1,0.35087060814307763,0
0.79,0,0,1,0.3783783783783784,2,0.48713081076065584,1,1,1,0.5901189563603324,0
0.406,0,1,1,0.3918918918918919,3,0.46444414941540607,1,0,0,0.7285326248656747,1
0.796,0,0,0,0.10810810810810811,1,0.31000750145208356,1,0,1,0.915276558911376,0
0.744,0,0,1,0.25675675675675674,2,0.0,1,0,0,0.604533982995376,0
0.302,0,0,1,0.2972972972972973,4,0.5015271339849577,1,1,1,0.5021592062041924,0
0.65,0,0,0,0.2702702702702703,6,0.27128863356432886,1,0,0,0.6938933668165309,1
0.856,0,1,0,0.3918918918918919,6,0.5073746874677284,2,1,0,0.6234765920145373,0
0.288,1,0,0,0.2702702702702703,7,0.6972458020704742,1,1,0,0.20038283656089154,0
1.0,0,0,1,0.2972972972972973,9,0.0,2,0,1,0.5961606833452594,0
0.484,0,1,1,0.17567567567567569,7,0.43870840148683476,1,0,0,0.21956986892248206,0
0.48,0,1,0,0.35135135135135137,3,0.5557330866887029,1,1,0,0.3110858586995057,0
0.816,0,0,0,0.28378378378378377,6,0.5076075310099013,1,0,1,0.28285411256775017,0
0.312,0,0,1,0.24324324324324326,5,0.0,2,1,0,0.8212872829355203,0
0.766,0,0,1,0.20270270270270271,3,0.0,1,1,1,0.03827940568324274,0
0.722,0,0,1,0.2702702702702703,3,0.0,2,1,0,0.34241235037946116,0
0.328,1,0,1,0.33783783783783783,1,0.38085706431643224,1,0,1,0.9964071568834824,1
0.574,0,1,1,0.25675675675675674,8,0.0,1,1,1,0.9303427477324083,0
0.236,1,0,1,0.14864864864864866,1,0.44512885689962806,2,1,1,0.9785913554744478,0
0.378,0,0,1,0.28378378378378377,3,0.0,2,1,0,0.18342046665456546,0
0.318,0,1,0,0.0945945945945946,3,0.4333979186529479,2,1,0,0.5345960039183741,0
0.624,0,0,0,0.1891891891891892,4,0.5338835779897726,1,1,1,0.24359376320438597,1
0.936,0,1,1,0.10810810810810811,4,0.0,2,1,1,0.8352065622266927,0
0.516,0,0,1,0.20270270270270271,9,0.3585865878851449,1,1,0,0.3438612387483004,0
1.0,0,1,0,0.1891891891891892,9,0.0,2,1,1,0.09457573198240429,0
0.932,1,0,0,0.2702702702702703,5,0.5216410774589795,3,1,0,0.359505282754503,1
0.372,0,0,1,0.22972972972972974,8,0.0,2,1,0,0.3241394553179828,0
0.806,0,0,1,0.22972972972972974,3,0.0,2,1,1,0.9242492158001088,0
0.562,0,1,1,0.12162162162162163,10,0.53475743876727,1,1,1,0.8836765911144513,0
0.706,0,0,1,0.25675675675675674,1,0.5969040258536842,1,1,0,0.10309894594933815,1
0.848,0,0,1,0.10810810810810811,2,0.37403509129941964,1,1,0,0.14203246410032155,0
0.87,0,0,1,0.13513513513513514,8,0.0,2,1,0,0.38613532592362565,0
0.442,0,0,0,0.20270270270270271,1,0.0,2,1,0,0.5137446626152796,0
0.542,1,0,1,0.3783783783783784,6,0.5622935192531756,1,0,0,0.1728626083791002,1
0.51,1,0,0,0.17567567567567569,1,0.47028094155678907,1,1,1,0.9180236212558298,0
0.522,0,0,0,0.2972972972972973,8,0.40180588859803595,2,1,0,0.7368038147643099,0
0.438,0,0,1,0.2702702702702703,7,0.0,1,1,1,0.5423398934598254,0
0.616,0,0,1,0.14864864864864866,4,0.3199011997261518,1,1,1,0.10301603803163199,0
0.876,0,1,1,0.21621621621621623,6,0.6236740184032489,1,0,1,0.9060124241865098,0
0.35,0,0,0,0.06756756756756757,5,0.0,2,1,0,0.8012641207235291,0
0.896,0,0,1,0.25675675675675674,8,0.0,3,0,0,0.5539113985385603,0
0.272,1,0,1,0.25675675675675674,9,0.4592222682922776,2,1,0,0.7249879863526966,0
0.53,0,1,1,0.581081081081081,9,0.0,2,1,0,0.751153085119629,1
0.76,0,0,0,0.22972972972972974,0,0.6196561719541188,1,1,1,0.2685591473985765,0
0.582,0,0,1,0.25675675675675674,7,0.0,2,1,0,0.37621952896501615,0
0.384,0,0,1,0.28378378378378377,3,0.53845276382933,1,1,1,0.07171609888744375,1
0.684,0,0,1,0.16216216216216217,2,0.0,2,0,1,0.6524372577581159,0
0.728,1,0,0,0.5,9,0.7177225621765395,1,1,1,0.5006284600179317,0
0.482,0,1,1,0.14864864864864866,1,0.38876836407961496,1,1,1,0.9818167134961389,0
0.72,0,0,0,0.3108108108108108,2,0.622033631264391,1,1,1,0.04986626222804277,0
0.578,0,0,0,0.2702702702702703,4,0.3250361132681401,2,0,1,0.5948727603486132,0
0.362,0,0,0,0.3918918918918919,6,0.0,1,0,0,0.9750269150703892,1
0.646,0,0,0,0.2702702702702703,2,0.6778127326517313,2,0,0,0.6745132160121291,1
0.83,1,0,1,0.24324324324324326,8,0.3679204572661354,2,1,1,0.3645997192731905,0
0.544,0,0,0,0.1891891891891892,6,0.6739364974838987,2,1,0,0.5052801042499558,0
0.912,0,0,1,0.2972972972972973,5,0.3213014893816051,1,1,1,0.7142035064348646,0
0.814,1,0,1,0.10810810810810811,8,0.48458543466791637,2,1,1,0.6352979709562262,0
0.44,0,0,0,0.5405405405405406,8,0.0,1,0,1,0.5825173304050536,1
0.41,0,1,1,0.1891891891891892,4,0.0,2,1,1,0.27199702571595585,0
0.684,0,0,1,0.4864864864864865,5,0.0,2,1,1,0.443593663194835,0
0.848,0,0,1,0.5675675675675675,5,0.34233640439431007,1,1,0,0.37065489754271524,1
0.576,0,1,1,0.35135135135135137,9,0.3094377880676573,2,1,1,0.5567263673680836,0
0.386,0,1,0,0.3108108108108108,4,0.0,1,0,0,0.9745459691400529,0
0.468,0,0,1,0.17567567567567569,5,0.0,2,1,0,0.15732847486935,0
0.682,1,0,1,0.16216216216216217,7,0.46603738593625804,1,1,0,0.10594416766801228,0
0.668,1,0,0,0.2972972972972973,6,0.5473403563972926,1,1,0,0.9349143843237029,0
0.766,0,0,1,0.05405405405405406,5,0.0,2,1,1,0.5860090138608236,0
0.498,0,1,0,0.25675675675675674,2,0.0,2,1,1,0.7187071865363143,0
0.348,1,0,0,0.17567567567567569,10,0.26799319197686994,2,1,1,0.809075516711846,0
0.564,1,0,0,0.2702702702702703,6,0.3450395337804285,2,1,0,0.49044348735304216,0
0.77,0,1,1,0.21621621621621623,5,0.0,2,0,0,0.35545309577064604,0
0.768,0,0,1,0.21621621621621623,6,0.5324807374978422,1,1,1,0.06548455377488549,0
0.51,0,0,0,0.44594594594594594,3,0.5428051684251562,1,1,1,0.3355270928373659,1
0.886,0,1,1,0.2702702702702703,9,0.0,2,1,0,0.4411093259406273,0
0.236,0,0,0,0.5135135135135135,10,0.0,3,0,1,0.3112561749647091,1
0.858,1,0,1,0.25675675675675674,7,0.4786505947494459,2,1,0,0.6796356052002966,0
0.696,0,0,1,0.40540540540540543,4,0.4035034304167083,2,0,1,0.8891063596573472,1
0.714,0,0,1,0.5405405405405406,6,0.35745955658729806,1,0,1,0.6323581402023892,0
1.0,0,0,0,0.22972972972972974,1,0.8440650544609566,1,1,0,0.9429027472123587,1
1.0,0,0,1,0.5135135135135135,7,0.5233897157208331,1,1,1,0.5958762561824653,0
0.354,0,1,1,0.25675675675675674,5,0.3735489975232573,2,1,1,0.6954771680695507,0
0.692,1,0,1,0.1891891891891892,8,0.4031955364825615,1,1,1,0.5795801999090913,0
0.622,0,0,1,0.40540540540540543,3,0.4795594099580431,1,0,0,0.4823044100711617,0
0.852,0,0,0,0.17567567567567569,2,0.0,2,1,1,0.5617432964848142,0
0.702,0,0,1,0.33783783783783783,2,0.0,2,1,1,0.8265399845685263,0
0.52,0,0,1,0.10810810810810811,8,0.0,2,1,0,0.8301767818826697,0
0.444,1,0,0,0.40540540540540543,3,0.6091237681402836,1,1,0,0.1920193878515398,1
0.646,0,0,1,0.16216216216216217,1,0.2554732481223751,1,1,1,0.3888959895670036,0
0.338,0,1,0,0.527027027027027,2,0.47443705131434044,2,1,1,0.14931530961206793,0
0.704,0,1,0,0.10810810810810811,4,0.5389422055783686,1,0,1,0.29870877668817364,0
0.758,0,0,1,0.1891891891891892,6,0.3734361628659668,1,1,1,0.3995759094993572,0
0.386,0,1,1,0.22972972972972974,10,0.23678390696397889,1,1,0,0.3838464073319001,0
0.4,0,0,0,0.2972972972972973,7,0.4557824653029443,1,1,0,0.27006254097266286,0
0.516,0,0,1,0.5540540540540541,1,0.0,1,1,0,0.3532240328951414,1
0.578,1,0,1,0.22972972972972974,10,0.510860405513649,2,1,0,0.2954372642587367,0
0.672,0,1,1,0.21621621621621623,9,0.0,2,1,0,0.6378520148674198,0
0.428,1,0,0,0.5945945945945946,5,0.4580798124051084,3,0,1,0.09125571492077492,1
0.79,1,0,0,0.13513513513513514,1,0.4426951197595805,1,1,0,0.36635688708271635,1
0.966,0,0,1,0.25675675675675674,8,0.6027394628631888,2,1,1,0.6806545525097646,0
0.544,0,0,1,0.10810810810810811,9,0.0,2,1,1,0.7662032224077399,0
0.494,0,0,0,0.32432432432432434,4,0.2580335306657775,1,1,1,0.5341987159773758,0
0.742,0,1,1,0.44594594594594594,0,0.6748243081483801,1,1,0,0.545385934356731,1
0.308,0,0,0,0.4189189189189189,7,0.0,3,0,1,0.4390947335470537,1
0.984,0,1,0,0.35135135135135137,2,0.4489953670033917,2,1,0,0.6332274732236928,0
0.474,0,0,1,0.2702702702702703,0,0.0,2,1,0,0.23703548688899787,0
0.258,1,0,0,0.16216216216216217,7,0.5737961576351577,2,1,0,0.20936204407520914,0
0.316,0,0,1,0.4189189189189189,7,0.48805257943573827,2,1,1,0.37901879629504615,0
0.798,0,0,1,0.08108108108108109,1,0.0,3,1,1,0.23952012417185836,0
0.742,1,0,0,0.24324324324324326,3,0.26007798624533174,2,1,0,0.14364471807057572,0
0.648,1,0,1,0.3918918918918919,6,0.4260771375342076,1,1,1,0.01033908738284506,1
0.67,0,1,0,0.0945945945945946,10,0.5121985185299737,1,1,0,0.6078117960265205,0
0.134,0,0,1,0.21621621621621623,7,0.0,2,1,0,0.274987311288228,0
0.448,1,0,1,0.20270270270270271,3,0.5174797066011941,1,1,0,0.9656914235309472,0
0.48,0,1,0,0.44594594594594594,3,0.61763319920052,3,0,1,0.9596951008821342,1
0.474,1,0,1,0.2972972972972973,5,0.5509882518436071,2,1,0,0.7971087238831308,0
0.496,1,0,1,0.3108108108108108,3,0.36483709381765317,1,1,0,0.9573774295445214,1
0.782,0,1,1,0.47297297297297297,3,0.0,2,1,1,0.1945290775269038,0
1.0,0,1,0,0.7027027027027027,5,0.0,1,1,1,0.003468331225632047,0
0.468,1,0,0,0.14864864864864866,7,0.4193097285037124,1,0,1,0.6924583797752685,0
0.6,0,1,1,0.581081081081081,1,0.60968471302432,1,0,1,0.4148351667584254,0
0.514,0,1,1,0.24324324324324326,8,0.6307807285420148,1,1,1,0.3837023435738113,0
0.318,0,0,0,0.3783783783783784,1,0.0,1,1,0,0.3561990670108995,1
0.678,0,1,0,0.2702702702702703,6,0.48235142005265963,1,1,1,0.0608586620022212,0
0.386,0,0,1,0.24324324324324326,4,0.0,2,1,1,0.7060620289237622,0
0.176,0,1,0,0.4864864864864865,2,0.0,1,0,0,0.9588490200814178,1
0.674,0,1,0,0.6081081081081081,1,0.5488908265503336,1,1,1,0.18965391194859105,0
0.774,1,0,1,0.17567567567567569,5,0.48303364923981684,2,1,1,0.37443075813740206,0
0.822,0,0,1,0.17567567567567569,7,0.0,3,1,1,0.8335126004533432,0
0.502,0,0,1,0.35135135135135137,1,0.40050595841522746,2,1,1,0.31336467632658915,0
0.602,0,0,1,0.36486486486486486,1,0.0,1,1,0,0.3386748434475492,1
0.79,0,0,1,0.22972972972972974,9,0.36894075200014476,2,1,0,0.8076180775264037,0
0.596,0,1,0,0.4189189189189189,10,0.0,2,1,1,0.7991973233443793,1
0.996,0,1,1,0.2972972972972973,3,0.4421315443254271,1,1,1,0.15434103956927883,0
0.392,0,0,0,0.12162162162162163,8,0.0,2,1,1,0.07423968989038453,0
0.178,0,1,0,0.1891891891891892,3,0.5536176461128102,1,1,0,0.37840808797240133,0
0.81,0,0,1,0.16216216216216217,4,0.49110640898063435,2,0,1,0.7209264484758294,0
0.486,0,0,0,0.3108108108108108,6,0.0,1,1,0,0.32582651643231925,0
0.702,0,0,1,0.28378378378378377,2,0.0,2,1,1,0.412616104838012,0
0.702,0,1,1,0.24324324324324326,8,0.0,2,1,0,0.8458301767818825,0
0.514,0,1,0,0.20270270270270271,2,0.4321749519894711,2,0,1,0.5464512360930468,1
0.472,0,1,0,0.527027027027027,3,0.0,2,0,1,0.030234037350566977,0
0.394,1,0,0,0.16216216216216217,9,0.2885331251425629,1,1,0,0.38536460231952147,0
0.594,1,0,0,0.44594594594594594,1,0.4772526167895499,2,0,0,0.27474088775478056,1
0.82,0,0,0,0.44594594594594594,2,0.40234148454458146,1,0,0,0.8981018687284634,1
0.542,0,1,1,0.47297297297297297,9,0.6795262570552052,1,1,0,0.17789943939646233,1
0.75,0,0,1,0.35135135135135137,5,0.0,1,1,1,0.5867788373789696,0
0.352,0,0,1,0.24324324324324326,1,0.0,1,1,0,0.803502434482493,0
0.338,0,1,0,0.3918918918918919,6,0.6269319148663108,2,0,0,0.7364045766370688,1
0.726,1,0,0,0.2702702702702703,7,0.5763544074807425,1,1,1,0.28294092085794187,1
0.7,0,0,1,0.2702702702702703,8,0.5373149711900955,1,1,0,0.0064414651599227725,0
0.632,0,0,0,0.21621621621621623,9,0.4619290645058318,1,1,1,0.1254292284913209,0
0.56,0,1,1,0.1891891891891892,4,0.326961436812851,1,0,0,0.7316442220232032,0
0.858,0,1,0,0.10810810810810811,4,0.6947766322174872,2,0,1,0.19144143265681868,0
0.522,1,0,0,0.3108108108108108,2,0.4551921459426016,1,1,0,0.8203284413661505,0
0.67,0,1,1,0.33783783783783783,9,0.0,2,1,0,0.5390499792730205,0
